LearnerProfile,LearnerLevel,NoteID,CurrentStatus,CurrentLearningOrder,ProposedStatus,ProposedLearningTag,ProposedLearningOrder,AdmissionAction,PriorityDistinctSourceIDs,PrioritySourceOccurrences,PriorityTokenCount,OrderingPolicy,Reason
klose,4,KV001500,,,allowed,learning::klose::third-party-primary,000982,add-allowed,8,8,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001501,,,allowed,learning::klose::third-party-primary,001361,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001502,,,allowed,learning::klose::third-party-primary,001240,add-allowed,4,4,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001503,,,allowed,learning::klose::third-party-primary,001996,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001504,,,allowed,learning::klose::third-party-primary,000956,add-allowed,9,9,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001505,,,allowed,learning::klose::third-party-primary,001997,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001506,,,allowed,learning::klose::third-party-primary,001998,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001507,,,allowed,learning::klose::third-party-primary,001999,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001508,,,allowed,learning::klose::third-party-primary,001362,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001509,,,allowed,learning::klose::third-party-primary,002000,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001510,,,allowed,learning::klose::third-party-primary,001208,add-allowed,5,5,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001511,,,allowed,learning::klose::third-party-primary,001463,add-allowed,3,3,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001512,,,allowed,learning::klose::third-party-primary,002794,add-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001513,,,allowed,learning::klose::third-party-primary,002001,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001514,,,allowed,learning::klose::third-party-primary,001573,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001515,,,allowed,learning::klose::third-party-primary,002535,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001516,,,allowed,learning::klose::third-party-primary,002002,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001517,,,allowed,learning::klose::third-party-primary,002003,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001518,,,allowed,learning::klose::third-party-primary,000799,add-allowed,16,17,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001519,,,allowed,learning::klose::third-party-primary,001778,add-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001520,,,allowed,learning::klose::third-party-primary,002537,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001521,,,allowed,learning::klose::third-party-primary,002538,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001522,,,allowed,learning::klose::third-party-primary,002539,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001523,,,allowed,learning::klose::third-party-primary,001079,add-allowed,6,6,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001524,,,allowed,learning::klose::third-party-primary,002004,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001525,,,allowed,learning::klose::third-party-primary,002005,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001526,,,allowed,learning::klose::third-party-primary,002006,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001527,,,allowed,learning::klose::third-party-primary,001155,add-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001528,,,allowed,learning::klose::third-party-primary,001242,add-allowed,4,4,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001529,,,allowed,learning::klose::third-party-primary,002870,add-allowed,1,1,4,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001530,,,allowed,learning::klose::third-party-primary,001574,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001531,,,allowed,learning::klose::third-party-primary,002540,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001532,,,allowed,learning::klose::third-party-primary,002007,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001533,,,allowed,learning::klose::third-party-primary,002008,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001534,,,allowed,learning::klose::third-party-primary,001243,add-allowed,4,4,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001535,,,allowed,learning::klose::third-party-primary,002009,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001536,,,allowed,learning::klose::third-party-primary,000983,add-allowed,8,8,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001537,,,allowed,learning::klose::third-party-primary,002795,add-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001538,,,allowed,learning::klose::third-party-primary,002010,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001539,,,allowed,learning::klose::third-party-primary,002011,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001540,,,allowed,learning::klose::third-party-primary,002541,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001541,,,allowed,learning::klose::third-party-primary,001575,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001542,,,allowed,learning::klose::third-party-primary,002012,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001543,,,allowed,learning::klose::third-party-primary,001576,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001544,,,allowed,learning::klose::third-party-primary,002013,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001545,,,allowed,learning::klose::third-party-primary,002014,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001546,,,allowed,learning::klose::third-party-primary,002015,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001547,,,allowed,learning::klose::third-party-primary,001333,add-allowed,3,4,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001548,,,allowed,learning::klose::third-party-primary,002016,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001549,,,allowed,learning::klose::third-party-primary,000871,add-allowed,13,13,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001550,,,allowed,learning::klose::third-party-primary,001227,add-allowed,4,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001551,,,allowed,learning::klose::third-party-primary,002018,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001552,,,allowed,learning::klose::third-party-primary,002019,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001553,,,allowed,learning::klose::third-party-primary,002020,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001554,,,allowed,learning::klose::third-party-primary,002021,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001555,,,allowed,learning::klose::third-party-primary,001577,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001556,,,allowed,learning::klose::third-party-primary,002022,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001557,,,allowed,learning::klose::third-party-primary,000946,add-allowed,9,11,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001558,,,allowed,learning::klose::third-party-primary,002023,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001559,,,allowed,learning::klose::third-party-primary,002025,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001560,,,allowed,learning::klose::third-party-primary,002026,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001561,,,allowed,learning::klose::third-party-primary,001578,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001562,,,allowed,learning::klose::third-party-primary,001012,add-allowed,7,8,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001563,,,allowed,learning::klose::third-party-primary,002027,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001564,,,allowed,learning::klose::third-party-primary,002542,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001565,,,allowed,learning::klose::third-party-primary,002543,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001566,,,allowed,learning::klose::third-party-primary,002028,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001567,,,allowed,learning::klose::third-party-primary,002029,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001568,,,allowed,learning::klose::third-party-primary,002030,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001569,,,allowed,learning::klose::third-party-primary,001080,add-allowed,6,6,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001570,,,allowed,learning::klose::third-party-primary,001363,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001571,,,allowed,learning::klose::third-party-primary,002031,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001572,,,allowed,learning::klose::third-party-primary,001062,add-allowed,6,7,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001573,,,allowed,learning::klose::third-party-primary,002032,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001574,,,allowed,learning::klose::third-party-primary,000984,add-allowed,8,8,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001575,,,allowed,learning::klose::third-party-primary,001081,add-allowed,6,6,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001576,,,allowed,learning::klose::third-party-primary,001364,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001577,,,allowed,learning::klose::third-party-primary,001334,add-allowed,3,4,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001578,,,allowed,learning::klose::third-party-primary,001579,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001579,,,allowed,learning::klose::third-party-primary,001156,add-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001580,,,allowed,learning::klose::third-party-primary,001024,add-allowed,7,7,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001581,,,allowed,learning::klose::third-party-primary,001365,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001582,,,allowed,learning::klose::third-party-primary,001245,add-allowed,4,4,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001583,,,allowed,learning::klose::third-party-primary,001464,add-allowed,3,3,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001584,,,allowed,learning::klose::third-party-primary,002033,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001585,,,allowed,learning::klose::third-party-primary,002034,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001586,,,allowed,learning::klose::third-party-primary,001866,add-allowed,1,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001587,,,allowed,learning::klose::third-party-primary,001580,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001588,,,allowed,learning::klose::third-party-primary,002035,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001589,,,allowed,learning::klose::third-party-primary,002036,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001590,,,allowed,learning::klose::third-party-primary,002037,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001591,,,allowed,learning::klose::third-party-primary,002038,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001592,,,allowed,learning::klose::third-party-primary,001157,add-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001593,,,allowed,learning::klose::third-party-primary,001158,add-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001594,,,allowed,learning::klose::third-party-primary,000858,add-allowed,14,14,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001595,,,allowed,learning::klose::third-party-primary,001366,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001596,,,allowed,learning::klose::third-party-primary,002039,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001597,,,allowed,learning::klose::third-party-primary,002040,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001598,,,allowed,learning::klose::third-party-primary,001581,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001599,,,allowed,learning::klose::third-party-primary,002041,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001600,,,allowed,learning::klose::third-party-primary,002042,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001601,,,allowed,learning::klose::third-party-primary,002043,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001602,,,allowed,learning::klose::third-party-primary,000720,add-allowed,18,41,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001603,,,allowed,learning::klose::third-party-primary,002796,add-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001604,,,allowed,learning::klose::third-party-primary,001779,add-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001605,,,allowed,learning::klose::third-party-primary,001465,add-allowed,3,3,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001606,,,allowed,learning::klose::third-party-primary,002797,add-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001607,,,allowed,learning::klose::third-party-primary,002798,add-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001608,,,allowed,learning::klose::third-party-primary,002544,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001609,,,allowed,learning::klose::third-party-primary,002545,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001610,,,allowed,learning::klose::third-party-primary,002044,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001611,,,allowed,learning::klose::third-party-primary,001025,add-allowed,7,7,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001612,,,allowed,learning::klose::third-party-primary,002045,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001613,,,allowed,learning::klose::third-party-primary,002546,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001614,,,allowed,learning::klose::third-party-primary,002046,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001615,,,allowed,learning::klose::third-party-primary,002047,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001616,,,allowed,learning::klose::third-party-primary,002048,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001617,,,allowed,learning::klose::third-party-primary,002547,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001618,,,allowed,learning::klose::third-party-primary,002800,add-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001619,,,allowed,learning::klose::third-party-primary,002548,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001620,,,allowed,learning::klose::third-party-primary,000895,add-allowed,11,13,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001621,,,allowed,learning::klose::third-party-primary,002049,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001622,,,allowed,learning::klose::third-party-primary,001246,add-allowed,4,4,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001623,,,allowed,learning::klose::third-party-primary,001780,add-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001624,,,allowed,learning::klose::third-party-primary,001500,add-allowed,3,3,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001625,,,allowed,learning::klose::third-party-primary,002801,add-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001626,,,allowed,learning::klose::third-party-primary,002549,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001627,,,allowed,learning::klose::third-party-primary,002051,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001628,,,allowed,learning::klose::third-party-primary,000683,add-allowed,19,23,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001629,,,allowed,learning::klose::third-party-primary,002550,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001630,,,allowed,learning::klose::third-party-primary,001247,add-allowed,4,4,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001631,,,allowed,learning::klose::third-party-primary,002052,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001632,,,allowed,learning::klose::third-party-primary,002053,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001633,,,allowed,learning::klose::third-party-primary,002802,add-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001634,,,allowed,learning::klose::third-party-primary,002054,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001635,,,allowed,learning::klose::third-party-primary,002551,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001636,,,allowed,learning::klose::third-party-primary,001026,add-allowed,7,7,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001637,,,allowed,learning::klose::third-party-primary,002055,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001638,,,allowed,learning::klose::third-party-primary,001519,add-allowed,2,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001639,,,allowed,learning::klose::third-party-primary,002552,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001640,,,allowed,learning::klose::third-party-primary,001027,add-allowed,7,7,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001641,,,allowed,learning::klose::third-party-primary,001582,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001642,,,allowed,learning::klose::third-party-primary,001368,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001643,,,allowed,learning::klose::third-party-primary,001782,add-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001644,,,allowed,learning::klose::third-party-primary,002553,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001645,,,allowed,learning::klose::third-party-primary,001783,add-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001646,,,allowed,learning::klose::third-party-primary,001520,add-allowed,2,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001647,,,allowed,learning::klose::third-party-primary,001159,add-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001648,,,allowed,learning::klose::third-party-primary,001784,add-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001649,,,allowed,learning::klose::third-party-primary,002554,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001650,,,allowed,learning::klose::third-party-primary,002056,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001651,,,allowed,learning::klose::third-party-primary,002057,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001652,,,allowed,learning::klose::third-party-primary,002058,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001653,,,allowed,learning::klose::third-party-primary,002059,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001654,,,allowed,learning::klose::third-party-primary,000806,add-allowed,16,16,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001655,,,allowed,learning::klose::third-party-primary,002060,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001656,,,allowed,learning::klose::third-party-primary,000985,add-allowed,8,8,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001657,,,allowed,learning::klose::third-party-primary,000859,add-allowed,14,14,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001658,,,allowed,learning::klose::third-party-primary,001160,add-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001659,,,allowed,learning::klose::third-party-primary,002061,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001660,,,allowed,learning::klose::third-party-primary,002556,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001661,,,allowed,learning::klose::third-party-primary,001583,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001662,,,allowed,learning::klose::third-party-primary,002062,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001663,,,allowed,learning::klose::third-party-primary,002063,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001664,,,allowed,learning::klose::third-party-primary,001013,add-allowed,7,8,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
